id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_volumeespera
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-01;68.0999984741211
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-02;68.0999984741211
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-03;68.0999984741211
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-04;68.0999984741211
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-05;68.0999984741211
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-06;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-07;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-08;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-09;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-10;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-11;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-12;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-13;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-14;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-15;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-16;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-17;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-18;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-19;64.4000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-20;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-21;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-22;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-23;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-24;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-25;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-26;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-27;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-28;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-29;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-30;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-01-31;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-01;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-02;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-03;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-04;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-05;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-06;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-07;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-08;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-09;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-10;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-11;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-12;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-13;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-14;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-15;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-16;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-17;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-18;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-19;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-20;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-21;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-22;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-23;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-24;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-25;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-26;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-27;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-28;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-02-29;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-01;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-02;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-03;63.900001525878906
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-04;72.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-05;72.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-06;72.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-07;72.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-08;72.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-09;77.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-10;77.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-11;77.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-12;77.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-13;77.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-14;77.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-15;77.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-16;82.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-17;82.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-18;82.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-19;82.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-20;82.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-21;82.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-22;82.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-23;87.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-24;87.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-25;87.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-26;87.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-27;87.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-28;87.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-29;87.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-30;93.19999694824219
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-03-31;93.19999694824219
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-01;93.19999694824219
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-02;93.19999694824219
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-03;93.19999694824219
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-04;93.19999694824219
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-05;93.19999694824219
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-06;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-07;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-08;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-09;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-10;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-11;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-12;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-13;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-14;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-15;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-16;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-17;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-18;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-19;94.30000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-20;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-21;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-22;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-23;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-24;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-25;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-26;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-27;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-28;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-29;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-04-30;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-01;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-02;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-03;95.80000305175781
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-04;96.9000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-05;96.9000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-06;96.9000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-07;96.9000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-08;96.9000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-09;96.9000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-10;96.9000015258789
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-11;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-12;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-13;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-14;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-15;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-16;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-17;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-18;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-19;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-20;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-21;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-22;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-23;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-24;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-25;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-26;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-27;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-28;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-29;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-30;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-05-31;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-01;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-02;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-03;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-04;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-05;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-06;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-07;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-08;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-09;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-10;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-11;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-12;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-13;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-14;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-15;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-16;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-17;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-18;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-19;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-20;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-21;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-22;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-23;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-24;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-25;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-26;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-27;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-28;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-29;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-06-30;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-01;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-02;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-03;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-04;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-05;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-06;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-07;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-08;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-09;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-10;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-11;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-12;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-13;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-14;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-15;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-16;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-17;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-18;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-19;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-20;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-21;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-22;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-23;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-24;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-25;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-26;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-27;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-28;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-29;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-30;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-07-31;100.0
NE;Nordeste;RCU;PARNAIBA;NORDESTE;PIBESP;BOA ESPERANÇA;110.0;190;2024-08-01;100.0
